,KEY,IS_BOX_INTERSECTING,IS_TIME_INTERSECTING,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,STATIONID,BEGIN_TIME_UTC,END_TIME_UTC,bucket_begin_time,bucket_end_time
370,2017/04/06/KLWX/KLWX20170406_112459_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:24:59,2017-04-06 11:30:09
371,2017/04/06/KLWX/KLWX20170406_112901_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:29:01,2017-04-06 11:34:11
372,2017/04/06/KLWX/KLWX20170406_113318_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:33:18,2017-04-06 11:38:28
373,2017/04/06/KLWX/KLWX20170406_113750_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:37:50,2017-04-06 11:43:00
374,2017/04/06/KLWX/KLWX20170406_114222_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:42:22,2017-04-06 11:47:32
375,2017/04/06/KLWX/KLWX20170406_114654_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:46:54,2017-04-06 11:52:04
376,2017/04/06/KLWX/KLWX20170406_115126_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:51:26,2017-04-06 11:56:36
377,2017/04/06/KLWX/KLWX20170406_115559_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 11:55:59,2017-04-06 12:01:09
378,2017/04/06/KLWX/KLWX20170406_120031_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:00:31,2017-04-06 12:05:41
379,2017/04/06/KLWX/KLWX20170406_120504_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:05:04,2017-04-06 12:10:14
380,2017/04/06/KLWX/KLWX20170406_120936_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:09:36,2017-04-06 12:14:46
381,2017/04/06/KLWX/KLWX20170406_121408_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:14:08,2017-04-06 12:19:18
382,2017/04/06/KLWX/KLWX20170406_121840_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:18:40,2017-04-06 12:23:50
383,2017/04/06/KLWX/KLWX20170406_122313_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:23:13,2017-04-06 12:28:23
384,2017/04/06/KLWX/KLWX20170406_122745_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:27:45,2017-04-06 12:32:55
385,2017/04/06/KLWX/KLWX20170406_123217_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:32:17,2017-04-06 12:37:27
386,2017/04/06/KLWX/KLWX20170406_123650_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:36:50,2017-04-06 12:42:00
387,2017/04/06/KLWX/KLWX20170406_124122_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:41:22,2017-04-06 12:46:32
388,2017/04/06/KLWX/KLWX20170406_124553_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:45:53,2017-04-06 12:51:03
389,2017/04/06/KLWX/KLWX20170406_125026_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:50:26,2017-04-06 12:55:36
390,2017/04/06/KLWX/KLWX20170406_125458_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:54:58,2017-04-06 13:00:08
391,2017/04/06/KLWX/KLWX20170406_125929_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 12:59:29,2017-04-06 13:04:39
392,2017/04/06/KLWX/KLWX20170406_130402_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:04:02,2017-04-06 13:09:12
393,2017/04/06/KLWX/KLWX20170406_130833_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:08:33,2017-04-06 13:13:43
394,2017/04/06/KLWX/KLWX20170406_131305_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:13:05,2017-04-06 13:18:15
395,2017/04/06/KLWX/KLWX20170406_131738_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:17:38,2017-04-06 13:22:48
396,2017/04/06/KLWX/KLWX20170406_132210_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:22:10,2017-04-06 13:27:20
397,2017/04/06/KLWX/KLWX20170406_132643_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:26:43,2017-04-06 13:31:53
398,2017/04/06/KLWX/KLWX20170406_133115_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:31:15,2017-04-06 13:36:25
399,2017/04/06/KLWX/KLWX20170406_133547_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:35:47,2017-04-06 13:40:57
400,2017/04/06/KLWX/KLWX20170406_134020_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:40:20,2017-04-06 13:45:30
401,2017/04/06/KLWX/KLWX20170406_134452_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:44:52,2017-04-06 13:50:02
402,2017/04/06/KLWX/KLWX20170406_134924_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:49:24,2017-04-06 13:54:34
403,2017/04/06/KLWX/KLWX20170406_135357_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:53:57,2017-04-06 13:59:07
404,2017/04/06/KLWX/KLWX20170406_135829_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 13:58:29,2017-04-06 14:03:39
405,2017/04/06/KLWX/KLWX20170406_140301_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:03:01,2017-04-06 14:08:11
406,2017/04/06/KLWX/KLWX20170406_140733_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:07:33,2017-04-06 14:12:43
407,2017/04/06/KLWX/KLWX20170406_141409_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:14:09,2017-04-06 14:19:19
408,2017/04/06/KLWX/KLWX20170406_141841_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:18:41,2017-04-06 14:23:51
409,2017/04/06/KLWX/KLWX20170406_142314_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:23:14,2017-04-06 14:28:24
410,2017/04/06/KLWX/KLWX20170406_142746_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:27:46,2017-04-06 14:32:56
411,2017/04/06/KLWX/KLWX20170406_143219_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:32:19,2017-04-06 14:37:29
412,2017/04/06/KLWX/KLWX20170406_143651_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:36:51,2017-04-06 14:42:01
413,2017/04/06/KLWX/KLWX20170406_144123_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:41:23,2017-04-06 14:46:33
414,2017/04/06/KLWX/KLWX20170406_144555_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:45:55,2017-04-06 14:51:05
415,2017/04/06/KLWX/KLWX20170406_145028_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:50:28,2017-04-06 14:55:38
416,2017/04/06/KLWX/KLWX20170406_145500_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:55:00,2017-04-06 15:00:10
417,2017/04/06/KLWX/KLWX20170406_145933_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 14:59:33,2017-04-06 15:04:43
418,2017/04/06/KLWX/KLWX20170406_150405_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:04:05,2017-04-06 15:09:15
419,2017/04/06/KLWX/KLWX20170406_150912_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:09:12,2017-04-06 15:14:22
420,2017/04/06/KLWX/KLWX20170406_151421_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:14:21,2017-04-06 15:19:31
421,2017/04/06/KLWX/KLWX20170406_151928_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:19:28,2017-04-06 15:24:38
422,2017/04/06/KLWX/KLWX20170406_152436_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:24:36,2017-04-06 15:29:46
423,2017/04/06/KLWX/KLWX20170406_152943_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:29:43,2017-04-06 15:34:53
424,2017/04/06/KLWX/KLWX20170406_153450_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:34:50,2017-04-06 15:40:00
425,2017/04/06/KLWX/KLWX20170406_153957_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:39:57,2017-04-06 15:45:07
426,2017/04/06/KLWX/KLWX20170406_154505_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:45:05,2017-04-06 15:50:15
427,2017/04/06/KLWX/KLWX20170406_155013_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:50:13,2017-04-06 15:55:23
428,2017/04/06/KLWX/KLWX20170406_155521_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 15:55:21,2017-04-06 16:00:31
429,2017/04/06/KLWX/KLWX20170406_160029_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:00:29,2017-04-06 16:05:39
430,2017/04/06/KLWX/KLWX20170406_160537_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:05:37,2017-04-06 16:10:47
431,2017/04/06/KLWX/KLWX20170406_161045_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:10:45,2017-04-06 16:15:55
432,2017/04/06/KLWX/KLWX20170406_161552_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:15:52,2017-04-06 16:21:02
433,2017/04/06/KLWX/KLWX20170406_162101_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:21:01,2017-04-06 16:26:11
434,2017/04/06/KLWX/KLWX20170406_162608_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:26:08,2017-04-06 16:31:18
435,2017/04/06/KLWX/KLWX20170406_163116_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:31:16,2017-04-06 16:36:26
436,2017/04/06/KLWX/KLWX20170406_163624_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:36:24,2017-04-06 16:41:34
437,2017/04/06/KLWX/KLWX20170406_164131_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:41:31,2017-04-06 16:46:41
438,2017/04/06/KLWX/KLWX20170406_164639_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:46:39,2017-04-06 16:51:49
439,2017/04/06/KLWX/KLWX20170406_165146_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:51:46,2017-04-06 16:56:56
440,2017/04/06/KLWX/KLWX20170406_165654_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 16:56:54,2017-04-06 17:02:04
441,2017/04/06/KLWX/KLWX20170406_170202_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:02:02,2017-04-06 17:07:12
442,2017/04/06/KLWX/KLWX20170406_170710_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:07:10,2017-04-06 17:12:20
443,2017/04/06/KLWX/KLWX20170406_171218_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:12:18,2017-04-06 17:17:28
444,2017/04/06/KLWX/KLWX20170406_171725_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:17:25,2017-04-06 17:22:35
445,2017/04/06/KLWX/KLWX20170406_172232_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:22:32,2017-04-06 17:27:42
446,2017/04/06/KLWX/KLWX20170406_172740_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:27:40,2017-04-06 17:32:50
447,2017/04/06/KLWX/KLWX20170406_173247_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:32:47,2017-04-06 17:37:57
448,2017/04/06/KLWX/KLWX20170406_173755_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:37:55,2017-04-06 17:43:05
449,2017/04/06/KLWX/KLWX20170406_174302_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:43:02,2017-04-06 17:48:12
450,2017/04/06/KLWX/KLWX20170406_174809_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:48:09,2017-04-06 17:53:19
451,2017/04/06/KLWX/KLWX20170406_175317_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:53:17,2017-04-06 17:58:27
452,2017/04/06/KLWX/KLWX20170406_175824_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 17:58:24,2017-04-06 18:03:34
453,2017/04/06/KLWX/KLWX20170406_180332_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:03:32,2017-04-06 18:08:42
454,2017/04/06/KLWX/KLWX20170406_180839_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:08:39,2017-04-06 18:13:49
455,2017/04/06/KLWX/KLWX20170406_181346_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:13:46,2017-04-06 18:18:56
456,2017/04/06/KLWX/KLWX20170406_181854_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:18:54,2017-04-06 18:24:04
457,2017/04/06/KLWX/KLWX20170406_182402_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:24:02,2017-04-06 18:29:12
458,2017/04/06/KLWX/KLWX20170406_182909_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:29:09,2017-04-06 18:34:19
459,2017/04/06/KLWX/KLWX20170406_183417_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:34:17,2017-04-06 18:39:27
460,2017/04/06/KLWX/KLWX20170406_183938_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:39:38,2017-04-06 18:44:48
461,2017/04/06/KLWX/KLWX20170406_184446_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:44:46,2017-04-06 18:49:56
462,2017/04/06/KLWX/KLWX20170406_184939_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:49:39,2017-04-06 18:54:49
463,2017/04/06/KLWX/KLWX20170406_185418_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:54:18,2017-04-06 18:59:28
464,2017/04/06/KLWX/KLWX20170406_185904_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 18:59:04,2017-04-06 19:04:14
465,2017/04/06/KLWX/KLWX20170406_190356_V06,1.0,1.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:03:56,2017-04-06 19:09:06
466,2017/04/06/KLWX/KLWX20170406_190903_V06,1.0,1.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:09:03,2017-04-06 19:14:13
467,2017/04/06/KLWX/KLWX20170406_191427_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:14:27,2017-04-06 19:19:37
468,2017/04/06/KLWX/KLWX20170406_191950_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:19:50,2017-04-06 19:25:00
469,2017/04/06/KLWX/KLWX20170406_192514_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:25:14,2017-04-06 19:30:24
470,2017/04/06/KLWX/KLWX20170406_193038_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:30:38,2017-04-06 19:35:48
471,2017/04/06/KLWX/KLWX20170406_193602_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:36:02,2017-04-06 19:41:12
472,2017/04/06/KLWX/KLWX20170406_194125_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:41:25,2017-04-06 19:46:35
473,2017/04/06/KLWX/KLWX20170406_194648_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:46:48,2017-04-06 19:51:58
474,2017/04/06/KLWX/KLWX20170406_195212_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:52:12,2017-04-06 19:57:22
475,2017/04/06/KLWX/KLWX20170406_195735_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 19:57:35,2017-04-06 20:02:45
476,2017/04/06/KLWX/KLWX20170406_200259_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:02:59,2017-04-06 20:08:09
477,2017/04/06/KLWX/KLWX20170406_200822_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:08:22,2017-04-06 20:13:32
478,2017/04/06/KLWX/KLWX20170406_201346_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:13:46,2017-04-06 20:18:56
479,2017/04/06/KLWX/KLWX20170406_201910_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:19:10,2017-04-06 20:24:20
480,2017/04/06/KLWX/KLWX20170406_202433_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:24:33,2017-04-06 20:29:43
481,2017/04/06/KLWX/KLWX20170406_202958_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:29:58,2017-04-06 20:35:08
482,2017/04/06/KLWX/KLWX20170406_203521_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:35:21,2017-04-06 20:40:31
483,2017/04/06/KLWX/KLWX20170406_204044_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:40:44,2017-04-06 20:45:54
484,2017/04/06/KLWX/KLWX20170406_204608_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:46:08,2017-04-06 20:51:18
485,2017/04/06/KLWX/KLWX20170406_205138_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:51:38,2017-04-06 20:56:48
486,2017/04/06/KLWX/KLWX20170406_205654_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 20:56:54,2017-04-06 21:02:04
487,2017/04/06/KLWX/KLWX20170406_210153_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:01:53,2017-04-06 21:07:03
488,2017/04/06/KLWX/KLWX20170406_210638_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:06:38,2017-04-06 21:11:48
489,2017/04/06/KLWX/KLWX20170406_211124_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:11:24,2017-04-06 21:16:34
490,2017/04/06/KLWX/KLWX20170406_211555_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:15:55,2017-04-06 21:21:05
491,2017/04/06/KLWX/KLWX20170406_212026_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:20:26,2017-04-06 21:25:36
492,2017/04/06/KLWX/KLWX20170406_212458_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:24:58,2017-04-06 21:30:08
493,2017/04/06/KLWX/KLWX20170406_212929_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:29:29,2017-04-06 21:34:39
494,2017/04/06/KLWX/KLWX20170406_213353_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:33:53,2017-04-06 21:39:03
