,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2700,197106,29,1700,197106,29,1700,,10013534,IOWA,19,1971,June,Thunderstorm Wind,C,149,PLYMOUTH,,29-JUN-71 17:00:00,CST,29-JUN-71 17:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.58,-96.28,,,,,PUB
2701,197106,29,1855,197106,29,1855,,10013535,IOWA,19,1971,June,Thunderstorm Wind,C,187,WEBSTER,,29-JUN-71 18:55:00,CST,29-JUN-71 18:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.5,-94.18,,,,,PUB
2702,197107,8,10,197107,8,10,,10013536,IOWA,19,1971,July,Thunderstorm Wind,C,77,GUTHRIE,,08-JUL-71 00:10:00,CST,08-JUL-71 00:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.7,-94.4,,,,,PUB
2703,197107,8,50,197107,8,50,,10013537,IOWA,19,1971,July,Thunderstorm Wind,C,15,BOONE,,08-JUL-71 00:50:00,CST,08-JUL-71 00:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.0,-93.9,,,,,PUB
2704,197107,8,53,197107,8,53,,10013538,IOWA,19,1971,July,Thunderstorm Wind,C,153,POLK,,08-JUL-71 00:53:00,CST,08-JUL-71 00:53:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.5,-93.68,,,,,PUB
2705,197107,8,120,197107,8,120,,10013540,IOWA,19,1971,July,Thunderstorm Wind,C,169,STORY,,08-JUL-71 01:20:00,CST,08-JUL-71 01:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.0,-93.5,,,,,PUB
2706,197107,8,130,197107,8,130,,10013541,IOWA,19,1971,July,Thunderstorm Wind,C,127,MARSHALL,,08-JUL-71 01:30:00,CST,08-JUL-71 01:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.0,-93.18,,,,,PUB
2707,197107,8,137,197107,8,137,,10013542,IOWA,19,1971,July,Thunderstorm Wind,C,127,MARSHALL,,08-JUL-71 01:37:00,CST,08-JUL-71 01:37:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.2,-93.0,,,,,PUB
2708,197107,8,145,197107,8,145,,10013543,IOWA,19,1971,July,Thunderstorm Wind,C,127,MARSHALL,,08-JUL-71 01:45:00,CST,08-JUL-71 01:45:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.2,-92.78,,,,,PUB
2709,197107,8,200,197107,8,200,,10013544,IOWA,19,1971,July,Thunderstorm Wind,C,127,MARSHALL,,08-JUL-71 02:00:00,CST,08-JUL-71 02:00:00,0,0,0,0,0,0,,69.0,,,,,0.0,0,,,,,0,,,0,,,42.2,-92.9,,,,,PUB
2710,197108,14,1450,197108,14,1450,,10010095,ILLINOIS,17,1971,August,Hail,C,143,PEORIA,,14-AUG-71 14:50:00,CST,14-AUG-71 14:50:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,40.7,-89.78,,,,,PUB
2711,197108,21,1300,197108,21,1300,,10010096,ILLINOIS,17,1971,August,Hail,C,77,JACKSON,,21-AUG-71 13:00:00,CST,21-AUG-71 13:00:00,0,0,0,0,0,0,,3.0,,,,,0.0,0,,,,,0,,,0,,,37.78,-89.28,,,,,PUB
2712,197108,21,1350,197108,21,1350,,10010098,ILLINOIS,17,1971,August,Hail,C,77,JACKSON,,21-AUG-71 13:50:00,CST,21-AUG-71 13:50:00,0,0,0,0,0,0,,2.75,,,,,0.0,0,,,,,0,,,0,,,37.7,-89.18,,,,,PUB
2713,197108,21,1350,197108,21,1350,,10010099,ILLINOIS,17,1971,August,Thunderstorm Wind,C,77,JACKSON,,21-AUG-71 13:50:00,CST,21-AUG-71 13:50:00,0,0,0,0,0,0,,70.0,,,,,0.0,0,,,,,0,,,0,,,37.7,-89.18,,,,,PUB
2714,197108,24,1845,197108,24,1845,,10010101,ILLINOIS,17,1971,August,Hail,C,0,,,24-AUG-71 18:45:00,CST,24-AUG-71 18:45:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,42.2,-87.78,,,,,PUB
2715,197108,24,1845,197108,24,1845,,10010102,ILLINOIS,17,1971,August,Thunderstorm Wind,C,0,,,24-AUG-71 18:45:00,CST,24-AUG-71 18:45:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,42.2,-87.78,,,,,PUB
2716,197108,24,1915,197108,24,1915,,10010103,ILLINOIS,17,1971,August,Tornado,C,43,DU PAGE,,24-AUG-71 19:15:00,CST,24-AUG-71 19:15:00,2,0,0,0,250K,0,,0.0,,,,F2,1.0,83,,,,,0,,,0,,,41.77,-88.18,,,,,PUB
2717,197109,4,1700,197109,4,1700,,10010104,ILLINOIS,17,1971,September,Thunderstorm Wind,C,201,WINNEBAGO,,04-SEP-71 17:00:00,CST,04-SEP-71 17:00:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,42.2,-89.08,,,,,PUB
2718,197109,11,0,197109,11,0,,10010105,ILLINOIS,17,1971,September,Hail,C,1,ADAMS,,11-SEP-71 00:00:00,CST,11-SEP-71 00:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,39.88,-91.18,,,,,PUB
2719,197111,1,2245,197111,1,2245,,10010106,ILLINOIS,17,1971,November,Tornado,C,113,MCLEAN,,01-NOV-71 22:45:00,CST,01-NOV-71 22:45:00,0,0,0,0,25K,0,,0.0,,,,F1,1.5,20,,,,,0,,,0,,,40.57,-88.92,,,,,PUB
2720,197111,1,2300,197111,1,2300,,10010107,ILLINOIS,17,1971,November,Tornado,C,105,LIVINGSTON,,01-NOV-71 23:00:00,CST,01-NOV-71 23:00:00,0,0,0,0,25K,0,,0.0,,,,F1,5.1,30,,,,,0,,,0,,,40.72,-88.58,40.77,-88.5,,,PUB
2721,197112,10,500,197112,10,500,,10010108,ILLINOIS,17,1971,December,Tornado,C,19,CHAMPAIGN,,10-DEC-71 05:00:00,CST,10-DEC-71 05:00:00,0,0,0,0,250K,0,,0.0,,,,F1,0.1,30,,,,,0,,,0,,,40.08,-88.25,,,,,PUB
2722,197112,10,800,197112,10,800,,10010109,ILLINOIS,17,1971,December,Thunderstorm Wind,C,3,ALEXANDER,,10-DEC-71 08:00:00,CST,10-DEC-71 08:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.28,-89.4,,,,,PUB
2723,197112,10,815,197112,10,815,,10010110,ILLINOIS,17,1971,December,Thunderstorm Wind,C,77,JACKSON,,10-DEC-71 08:15:00,CST,10-DEC-71 08:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.78,-89.28,,,,,PUB
2724,197112,15,300,197112,15,300,,10010111,ILLINOIS,17,1971,December,Thunderstorm Wind,C,83,JERSEY,,15-DEC-71 03:00:00,CST,15-DEC-71 03:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,39.0,-90.18,,,,,PUB
2725,197105,23,1151,197105,23,1151,,10021820,KANSAS,20,1971,May,Thunderstorm Wind,C,133,NEOSHO,,23-MAY-71 11:51:00,CST,23-MAY-71 11:51:00,0,0,0,0,0,0,,58.0,,,,,0.0,0,,,,,0,,,0,,,37.7,-95.5,,,,,PUB
2726,197105,23,1255,197105,23,1255,,10021821,KANSAS,20,1971,May,Thunderstorm Wind,C,11,BOURBON,,23-MAY-71 12:55:00,CST,23-MAY-71 12:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.78,-94.68,,,,,PUB
2727,197105,23,1910,197105,23,1910,,10021822,KANSAS,20,1971,May,Hail,C,45,DOUGLAS,,23-MAY-71 19:10:00,CST,23-MAY-71 19:10:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,39.0,-95.28,,,,,PUB
2728,197106,9,1940,197106,9,1940,,10022971,KANSAS,20,1971,June,Hail,C,9,BARTON,,09-JUN-71 19:40:00,CST,09-JUN-71 19:40:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,38.38,-98.58,,,,,PUB
2729,197106,9,2030,197106,9,2030,,10022972,KANSAS,20,1971,June,Tornado,C,143,OTTAWA,,09-JUN-71 20:30:00,CST,09-JUN-71 20:30:00,0,0,0,0,0K,0,,0.0,,,,F1,0.2,200,,,,,0,,,0,,,39.03,-97.63,,,,,PUB
2730,197105,9,26,197105,9,26,,10135064,TEXAS,48,1971,May,Thunderstorm Wind,C,309,MCLENNAN,,09-MAY-71 00:26:00,CST,09-MAY-71 00:26:00,0,0,0,0,0,0,,60.0,,,,,0.0,0,,,,,0,,,0,,,31.6,-97.18,,,,,PUB
2731,197105,9,31,197105,9,31,,10135065,TEXAS,48,1971,May,Hail,C,17,BAILEY,,09-MAY-71 00:31:00,CST,09-MAY-71 00:31:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,33.88,-102.68,,,,,PUB
2732,197105,9,105,197105,9,105,,10135066,TEXAS,48,1971,May,Thunderstorm Wind,C,27,BELL,,09-MAY-71 01:05:00,CST,09-MAY-71 01:05:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,31.0,-97.18,,,,,PUB
2733,197105,9,130,197105,9,130,,10135067,TEXAS,48,1971,May,Thunderstorm Wind,C,331,MILAM,,09-MAY-71 01:30:00,CST,09-MAY-71 01:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,30.9,-97.0,,,,,PUB
2734,197105,9,530,197105,9,530,,10135068,TEXAS,48,1971,May,Thunderstorm Wind,C,245,JEFFERSON,,09-MAY-71 05:30:00,CST,09-MAY-71 05:30:00,0,0,0,0,0,0,,65.0,,,,,0.0,0,,,,,0,,,0,,,30.08,-94.08,,,,,PUB
2735,197105,9,601,197105,9,601,,10135069,TEXAS,48,1971,May,Thunderstorm Wind,C,245,JEFFERSON,,09-MAY-71 06:01:00,CST,09-MAY-71 06:01:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,29.98,-94.0,,,,,PUB
2736,197105,8,1805,197105,8,1805,,10134835,TEXAS,48,1971,May,Hail,C,399,RUNNELS,,08-MAY-71 18:05:00,CST,08-MAY-71 18:05:00,0,0,0,0,0,0,,2.75,,,,,0.0,0,,,,,0,,,0,,,32.0,-99.9,,,,,PUB
2737,197105,8,1835,197105,8,1835,,10134836,TEXAS,48,1971,May,Hail,C,383,REAGAN,,08-MAY-71 18:35:00,CST,08-MAY-71 18:35:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,31.2,-101.5,,,,,PUB
2738,197105,8,1910,197105,8,1910,,10134837,TEXAS,48,1971,May,Hail,C,49,BROWN,,08-MAY-71 19:10:00,CST,08-MAY-71 19:10:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,31.6,-99.0,,,,,PUB
2739,197105,8,1910,197105,8,1910,,10134838,TEXAS,48,1971,May,Hail,C,399,RUNNELS,,08-MAY-71 19:10:00,CST,08-MAY-71 19:10:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,31.9,-99.9,,,,,PUB
2740,197105,8,1930,197105,8,1930,,10134839,TEXAS,48,1971,May,Thunderstorm Wind,C,335,MITCHELL,,08-MAY-71 19:30:00,CST,08-MAY-71 19:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,32.28,-101.0,,,,,PUB
2741,197105,8,2000,197105,8,2000,,10134840,TEXAS,48,1971,May,Tornado,C,83,COLEMAN,,08-MAY-71 20:00:00,CST,08-MAY-71 20:00:00,0,0,0,0,2.5K,0,,0.0,,,,F1,0.3,20,,,,,0,,,0,,,31.83,-99.42,,,,,PUB
2742,197105,8,2000,197105,8,2000,,10134841,TEXAS,48,1971,May,Tornado,C,83,COLEMAN,,08-MAY-71 20:00:00,CST,08-MAY-71 20:00:00,0,0,0,0,0K,0,,0.0,,,,F1,0.3,20,,,,,0,,,0,,,31.83,-99.55,,,,,PUB
2743,197105,8,2000,197105,8,2000,,10134842,TEXAS,48,1971,May,Tornado,C,83,COLEMAN,,08-MAY-71 20:00:00,CST,08-MAY-71 20:00:00,0,0,0,0,25K,0,,0.0,,,,F2,0.5,100,,,,,0,,,0,,,31.98,-99.62,,,,,PUB
2744,197105,8,2015,197105,8,2015,,10134843,TEXAS,48,1971,May,Hail,C,49,BROWN,,08-MAY-71 20:15:00,CST,08-MAY-71 20:15:00,0,0,0,0,0,0,,4.0,,,,,0.0,0,,,,,0,,,0,,,31.7,-99.08,,,,,PUB
2745,197102,21,815,197102,21,815,,10134763,TEXAS,48,1971,February,Tornado,C,287,LEE,,21-FEB-71 08:15:00,CST,21-FEB-71 08:15:00,0,0,0,0,.25K,0,,0.0,,,,F1,0.3,10,,,,,0,,,0,,,30.28,-96.97,,,,,PUB
2746,197102,21,925,197102,21,925,,10134764,TEXAS,48,1971,February,Thunderstorm Wind,C,213,HENDERSON,,21-FEB-71 09:25:00,CST,21-FEB-71 09:25:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,32.2,-95.78,,,,,PUB
2747,197102,25,920,197102,25,920,,10134765,TEXAS,48,1971,February,Tornado,C,265,KERR,,25-FEB-71 09:20:00,CST,25-FEB-71 09:20:00,0,0,0,0,2.5K,0,,0.0,,,,F2,0.3,300,,,,,0,,,0,,,30.17,-99.32,,,,,PUB
2748,197102,25,1500,197102,25,1500,,10134766,TEXAS,48,1971,February,Tornado,C,127,DIMMIT,,25-FEB-71 15:00:00,CST,25-FEB-71 15:00:00,0,0,0,0,25K,0,,0.0,,,,F2,2.0,50,,,,,0,,,0,,,28.53,-99.88,,,,,PUB
2749,197102,25,1730,197102,25,1730,,10134767,TEXAS,48,1971,February,Hail,C,91,COMAL,,25-FEB-71 17:30:00,CST,25-FEB-71 17:30:00,0,0,0,0,0,0,,2.25,,,,,0.0,0,,,,,0,,,0,,,29.98,-98.28,,,,,PUB
2750,197102,25,1820,197102,25,1820,,10134768,TEXAS,48,1971,February,Hail,C,209,HAYS,,25-FEB-71 18:20:00,CST,25-FEB-71 18:20:00,0,0,0,0,0,0,,2.25,,,,,0.0,0,,,,,0,,,0,,,29.88,-97.9,,,,,PUB
2751,197102,25,1820,197102,25,1820,,10134769,TEXAS,48,1971,February,Thunderstorm Wind,C,91,COMAL,,25-FEB-71 18:20:00,CST,25-FEB-71 18:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,29.88,-98.28,,,,,PUB
2752,197102,25,1900,197102,25,1900,,10134770,TEXAS,48,1971,February,Tornado,C,285,LAVACA,,25-FEB-71 19:00:00,CST,25-FEB-71 19:00:00,0,0,0,0,2.5K,0,,0.0,,,,F1,0.3,10,,,,,0,,,0,,,29.62,-97.07,,,,,PUB
2753,197102,25,1945,197102,25,1945,,10134771,TEXAS,48,1971,February,Tornado,C,55,CALDWELL,,25-FEB-71 19:45:00,CST,25-FEB-71 19:45:00,0,0,0,0,0K,0,,0.0,,,,F2,11.9,50,,,,,0,,,0,,,29.88,-97.67,29.95,-97.48,,,PUB
2754,197102,25,2030,197102,25,2030,,10134772,TEXAS,48,1971,February,Hail,C,479,WEBB,,25-FEB-71 20:30:00,CST,25-FEB-71 20:30:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,27.5,-99.5,,,,,PUB
2755,197102,25,2130,197102,25,2130,,10134773,TEXAS,48,1971,February,Tornado,C,149,FAYETTE,,25-FEB-71 21:30:00,CST,25-FEB-71 21:30:00,0,0,0,0,0K,0,,0.0,,,,F1,0.5,50,,,,,0,,,0,,,29.8,-96.83,,,,,PUB
2756,197102,25,2130,197102,25,2130,,10134774,TEXAS,48,1971,February,Tornado,C,477,WASHINGTON,,25-FEB-71 21:30:00,CST,25-FEB-71 21:30:00,0,0,0,0,2.5K,0,,0.0,,,,F2,0.3,33,,,,,0,,,0,,,30.17,-96.38,,,,,PUB
2757,197102,25,2130,197102,25,2130,,10134775,TEXAS,48,1971,February,Tornado,C,477,WASHINGTON,,25-FEB-71 21:30:00,CST,25-FEB-71 21:30:00,0,0,0,0,0K,0,,0.0,,,,F2,0.3,33,,,,,0,,,0,,,30.17,-96.38,,,,,PUB
2758,197102,25,2130,197102,25,2130,,10134776,TEXAS,48,1971,February,Tornado,C,89,COLORADO,,25-FEB-71 21:30:00,CST,25-FEB-71 21:30:00,0,0,0,0,25K,0,,0.0,,,,F2,0.5,50,,,,,0,,,0,,,29.73,-96.78,,,,,PUB
2759,197105,18,15,197105,18,15,,10011355,IOWA,19,1971,May,Hail,C,15,BOONE,,18-MAY-71 00:15:00,CST,18-MAY-71 00:15:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,41.88,-93.68,,,,,PUB
2760,197105,18,1350,197105,18,1350,,10011356,IOWA,19,1971,May,Thunderstorm Wind,C,125,MARION,,18-MAY-71 13:50:00,CST,18-MAY-71 13:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.38,-92.9,,,,,PUB
2761,197105,18,1400,197105,18,1400,,10011357,IOWA,19,1971,May,Tornado,C,123,MAHASKA,,18-MAY-71 14:00:00,CST,18-MAY-71 14:00:00,0,0,0,0,250K,0,,0.0,,,,F0,0.0,33,,,,,0,,,0,,,41.45,-92.8,,,,,PUB
2762,197105,18,1415,197105,18,1415,,10011358,IOWA,19,1971,May,Tornado,C,125,MARION,,18-MAY-71 14:15:00,CST,18-MAY-71 14:15:00,0,0,0,0,25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,41.33,-93.1,,,,,PUB
2763,197105,18,1445,197105,18,1445,,10011359,IOWA,19,1971,May,Thunderstorm Wind,C,11,BENTON,,18-MAY-71 14:45:00,CST,18-MAY-71 14:45:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.88,-92.28,,,,,PUB
2764,197105,18,1501,197105,18,1501,,10011360,IOWA,19,1971,May,Thunderstorm Wind,C,11,BENTON,,18-MAY-71 15:01:00,CST,18-MAY-71 15:01:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.0,-92.0,,,,,PUB
2765,197105,18,1508,197105,18,1508,,10011361,IOWA,19,1971,May,Tornado,C,11,BENTON,,18-MAY-71 15:08:00,CST,18-MAY-71 15:08:00,0,0,0,0,25K,0,,0.0,,,,F3,4.3,300,,,,,0,,,0,,,41.9,-92.08,41.95,-92.02,,,PUB
2766,197105,18,1510,197105,18,1510,,10011362,IOWA,19,1971,May,Hail,C,11,BENTON,,18-MAY-71 15:10:00,CST,18-MAY-71 15:10:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,41.88,-92.08,,,,,PUB
2767,197105,18,1512,197105,18,1512,,10011363,IOWA,19,1971,May,Tornado,C,11,BENTON,,18-MAY-71 15:12:00,CST,18-MAY-71 15:12:00,0,0,0,0,250K,0,,0.0,,,,F3,4.3,200,,,,,0,,,0,,,42.0,-91.87,42.05,-91.8,,,PUB
2768,197105,18,1600,197105,18,1600,,10011364,IOWA,19,1971,May,Tornado,C,107,KEOKUK,,18-MAY-71 16:00:00,CST,18-MAY-71 16:00:00,0,0,0,0,25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,41.33,-92.3,,,,,PUB
2769,197105,18,1615,197105,18,1615,,10011365,IOWA,19,1971,May,Thunderstorm Wind,C,61,DUBUQUE,,18-MAY-71 16:15:00,CST,18-MAY-71 16:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.38,-90.9,,,,,PUB
2770,197105,18,1630,197105,18,1630,,10011366,IOWA,19,1971,May,Thunderstorm Wind,C,61,DUBUQUE,,18-MAY-71 16:30:00,CST,18-MAY-71 16:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.5,-90.68,,,,,PUB
2771,197102,7,700,197102,7,700,,9997539,GEORGIA,13,1971,February,Tornado,C,253,SEMINOLE,,07-FEB-71 07:00:00,CST,07-FEB-71 07:00:00,2,0,0,0,250K,0,,0.0,,,,F2,14.5,300,,,,,0,,,0,,,30.93,-84.97,31.03,-84.75,,,PUB
2772,197102,7,720,197102,7,720,,9997540,GEORGIA,13,1971,February,Tornado,C,87,DECATUR,,07-FEB-71 07:20:00,CST,07-FEB-71 07:20:00,0,0,0,0,250K,0,,0.0,,,,F2,6.1,300,,,,,0,,,0,,,31.03,-84.75,31.05,-84.65,,,PUB
2773,197106,2,1025,197106,2,1025,,10022072,KANSAS,20,1971,June,Thunderstorm Wind,C,79,HARVEY,,02-JUN-71 10:25:00,CST,02-JUN-71 10:25:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.0,-97.5,,,,,PUB
2774,197106,2,1115,197106,2,1115,,10022073,KANSAS,20,1971,June,Tornado,C,173,SEDGWICK,,02-JUN-71 11:15:00,CST,02-JUN-71 11:15:00,0,0,0,0,.25K,0,,0.0,,,,F0,0.4,233,,,,,0,,,0,,,37.87,-97.68,,,,,PUB
2775,197106,2,1132,197106,2,1132,,10022074,KANSAS,20,1971,June,Thunderstorm Wind,C,173,SEDGWICK,,02-JUN-71 11:32:00,CST,02-JUN-71 11:32:00,0,0,0,0,0,0,,59.0,,,,,0.0,0,,,,,0,,,0,,,37.7,-97.4,,,,,PUB
2776,197106,2,1410,197106,2,1410,,10022075,KANSAS,20,1971,June,Hail,C,53,ELLSWORTH,,02-JUN-71 14:10:00,CST,02-JUN-71 14:10:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,38.7,-98.18,,,,,PUB
2777,197106,2,1530,197106,2,1530,,10022076,KANSAS,20,1971,June,Hail,C,191,SUMNER,,02-JUN-71 15:30:00,CST,02-JUN-71 15:30:00,0,0,0,0,0,0,,3.5,,,,,0.0,0,,,,,0,,,0,,,37.38,-97.4,,,,,PUB
2778,197106,2,1729,197106,2,1729,,10022077,KANSAS,20,1971,June,Hail,C,57,FORD,,02-JUN-71 17:29:00,CST,02-JUN-71 17:29:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,37.78,-100.0,,,,,PUB
2779,197106,2,1956,197106,2,1956,,10022078,KANSAS,20,1971,June,Thunderstorm Wind,C,111,LYON,,02-JUN-71 19:56:00,CST,02-JUN-71 19:56:00,0,0,0,0,0,0,,56.0,,,,,0.0,0,,,,,0,,,0,,,38.28,-96.18,,,,,PUB
2780,197106,3,1740,197106,3,1740,,10022079,KANSAS,20,1971,June,Hail,C,25,CLARK,,03-JUN-71 17:40:00,CST,03-JUN-71 17:40:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,37.2,-99.78,,,,,PUB
2781,197106,4,2200,197106,4,2200,,10022080,KANSAS,20,1971,June,Hail,C,183,SMITH,,04-JUN-71 22:00:00,CST,04-JUN-71 22:00:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,40.0,-98.5,,,,,PUB
2782,197106,4,2235,197106,4,2235,,10022081,KANSAS,20,1971,June,Tornado,C,89,JEWELL,,04-JUN-71 22:35:00,CST,04-JUN-71 22:35:00,0,0,0,0,2.5K,0,,0.0,,,,F1,1.5,50,,,,,0,,,0,,,39.97,-98.47,,,,,PUB
2783,197106,5,1645,197106,5,1645,,10022082,KANSAS,20,1971,June,Hail,C,9,BARTON,,05-JUN-71 16:45:00,CST,05-JUN-71 16:45:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,38.28,-98.78,,,,,PUB
2784,197106,5,1805,197106,5,1805,,10022083,KANSAS,20,1971,June,Hail,C,141,OSBORNE,,05-JUN-71 18:05:00,CST,05-JUN-71 18:05:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,39.38,-98.68,,,,,PUB
2785,197106,6,1735,197106,6,1735,,10022084,KANSAS,20,1971,June,Hail,C,29,CLOUD,,06-JUN-71 17:35:00,CST,06-JUN-71 17:35:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,39.5,-97.68,,,,,PUB
2786,197106,6,1745,197106,6,1745,,10022085,KANSAS,20,1971,June,Hail,C,13,BROWN,,06-JUN-71 17:45:00,CST,06-JUN-71 17:45:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,39.78,-95.5,,,,,PUB
2787,197106,6,1830,197106,6,1830,,10022086,KANSAS,20,1971,June,Hail,C,41,DICKINSON,,06-JUN-71 18:30:00,CST,06-JUN-71 18:30:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,38.88,-97.18,,,,,PUB
2788,197106,6,1835,197106,6,1835,,10022087,KANSAS,20,1971,June,Hail,C,113,MCPHERSON,,06-JUN-71 18:35:00,CST,06-JUN-71 18:35:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,38.38,-97.5,,,,,PUB
2789,197106,6,1900,197106,6,1900,,10022088,KANSAS,20,1971,June,Thunderstorm Wind,C,115,MARION,,06-JUN-71 19:00:00,CST,06-JUN-71 19:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.5,-97.0,,,,,PUB
2790,197106,6,1935,197106,6,1935,,10022089,KANSAS,20,1971,June,Thunderstorm Wind,C,113,MCPHERSON,,06-JUN-71 19:35:00,CST,06-JUN-71 19:35:00,0,0,0,0,0,0,,70.0,,,,,0.0,0,,,,,0,,,0,,,38.38,-97.5,,,,,PUB
2791,197106,6,2015,197106,6,2015,,10022090,KANSAS,20,1971,June,Tornado,C,127,MORRIS,,06-JUN-71 20:15:00,CST,06-JUN-71 20:15:00,0,0,0,0,250K,0,,0.0,,,,F3,2.0,200,,,,,0,,,0,,,38.8,-96.62,,,,,PUB
2792,197106,6,2038,197106,6,2038,,10022091,KANSAS,20,1971,June,Hail,C,173,SEDGWICK,,06-JUN-71 20:38:00,CST,06-JUN-71 20:38:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,37.78,-97.5,,,,,PUB
2793,197106,6,2125,197106,6,2125,,10022092,KANSAS,20,1971,June,Tornado,C,177,SHAWNEE,,06-JUN-71 21:25:00,CST,06-JUN-71 21:25:00,0,0,0,0,0K,0,,0.0,,,,F1,0.2,33,,,,,0,,,0,,,38.88,-95.88,,,,,PUB
